DateStatusUpdated,EnteredBy,fk_LocationID,fk_sampleID,Institution,pk_StatusLocationID,ref_containID,ref_containNum,ref_containType,ref_SampleID,SampleLocationDate
2012-10-01,,4,219,Uvic,254,Scintillation 4 Uvic,4,Scintillation,,219 4 2012-10-01
2012-10-01,,4,220,Uvic,255,Scintillation 4 Uvic,4,Scintillation,,220 4 2012-10-01
2012-10-01,,4,221,Uvic,256,Scintillation 4 Uvic,4,Scintillation,,221 4 2012-10-01
2012-10-01,,4,222,Uvic,257,Scintillation 4 Uvic,4,Scintillation,,222 4 2012-10-01
2012-10-01,,4,461,Uvic,258,Scintillation 4 Uvic,4,Scintillation,,461 4 2012-10-01
2012-10-01,,4,462,Uvic,259,Scintillation 4 Uvic,4,Scintillation,,462 4 2012-10-01
2012-10-01,,4,465,Uvic,260,Scintillation 4 Uvic,4,Scintillation,,465 4 2012-10-01
2012-10-01,,4,466,Uvic,261,Scintillation 4 Uvic,4,Scintillation,,466 4 2012-10-01
2012-10-01,,4,468,Uvic,262,Scintillation 4 Uvic,4,Scintillation,,468 4 2012-10-01
2012-10-01,,4,471,Uvic,263,Scintillation 4 Uvic,4,Scintillation,,471 4 2012-10-01
2012-10-01,,4,474,Uvic,264,Scintillation 4 Uvic,4,Scintillation,,474 4 2012-10-01
2012-10-01,,4,475,Uvic,265,Scintillation 4 Uvic,4,Scintillation,,475 4 2012-10-01
2012-10-01,,4,476,Uvic,266,Scintillation 4 Uvic,4,Scintillation,,476 4 2012-10-01
2012-10-01,,4,479,Uvic,267,Scintillation 4 Uvic,4,Scintillation,,479 4 2012-10-01
2012-10-01,,4,481,Uvic,268,Scintillation 4 Uvic,4,Scintillation,,481 4 2012-10-01
2012-10-01,,4,482,Uvic,269,Scintillation 4 Uvic,4,Scintillation,,482 4 2012-10-01
2012-10-01,,4,490,Uvic,270,Scintillation 4 Uvic,4,Scintillation,,490 4 2012-10-01
2012-10-01,,4,491,Uvic,271,Scintillation 4 Uvic,4,Scintillation,,491 4 2012-10-01
2012-10-01,,4,492,Uvic,272,Scintillation 4 Uvic,4,Scintillation,,492 4 2012-10-01
2012-10-01,,4,494,Uvic,273,Scintillation 4 Uvic,4,Scintillation,,494 4 2012-10-01
2012-10-01,,4,495,Uvic,274,Scintillation 4 Uvic,4,Scintillation,,495 4 2012-10-01
2012-10-01,,4,497,Uvic,275,Scintillation 4 Uvic,4,Scintillation,,497 4 2012-10-01
2012-10-01,,4,500,Uvic,276,Scintillation 4 Uvic,4,Scintillation,,500 4 2012-10-01
2012-10-01,,4,501,Uvic,277,Scintillation 4 Uvic,4,Scintillation,,501 4 2012-10-01
2012-10-01,,4,502,Uvic,278,Scintillation 4 Uvic,4,Scintillation,,502 4 2012-10-01
2012-10-01,,4,508,Uvic,279,Scintillation 4 Uvic,4,Scintillation,,508 4 2012-10-01
2012-10-01,,4,510,Uvic,280,Scintillation 4 Uvic,4,Scintillation,,510 4 2012-10-01
2012-10-01,,4,513,Uvic,281,Scintillation 4 Uvic,4,Scintillation,,513 4 2012-10-01
2012-10-01,,4,527,Uvic,282,Scintillation 4 Uvic,4,Scintillation,,527 4 2012-10-01
2012-10-01,,4,528,Uvic,283,Scintillation 4 Uvic,4,Scintillation,,528 4 2012-10-01
2012-10-01,,4,529,Uvic,284,Scintillation 4 Uvic,4,Scintillation,,529 4 2012-10-01
2012-10-01,,4,533,Uvic,285,Scintillation 4 Uvic,4,Scintillation,,533 4 2012-10-01
2012-10-01,,4,536,Uvic,286,Scintillation 4 Uvic,4,Scintillation,,536 4 2012-10-01
2012-10-01,,4,698,Uvic,287,Scintillation 4 Uvic,4,Scintillation,,698 4 2012-10-01
2012-10-01,,4,699,Uvic,288,Scintillation 4 Uvic,4,Scintillation,,699 4 2012-10-01
2012-10-01,,4,700,Uvic,289,Scintillation 4 Uvic,4,Scintillation,,700 4 2012-10-01
2012-10-01,,4,701,Uvic,290,Scintillation 4 Uvic,4,Scintillation,,701 4 2012-10-01
2012-10-01,,4,702,Uvic,291,Scintillation 4 Uvic,4,Scintillation,,702 4 2012-10-01
2012-10-01,,4,703,Uvic,292,Scintillation 4 Uvic,4,Scintillation,,703 4 2012-10-01
2012-10-01,,4,704,Uvic,293,Scintillation 4 Uvic,4,Scintillation,,704 4 2012-10-01
2012-10-01,,4,705,Uvic,294,Scintillation 4 Uvic,4,Scintillation,,705 4 2012-10-01
2012-10-01,,4,706,Uvic,295,Scintillation 4 Uvic,4,Scintillation,,706 4 2012-10-01
2012-10-01,,4,707,Uvic,296,Scintillation 4 Uvic,4,Scintillation,,707 4 2012-10-01
2012-10-01,,5,247,Uvic,297,Scintillation 5 Uvic,5,Scintillation,,247 5 2012-10-01
2012-10-01,,5,248,Uvic,298,Scintillation 5 Uvic,5,Scintillation,,248 5 2012-10-01
2012-10-01,,5,249,Uvic,299,Scintillation 5 Uvic,5,Scintillation,,249 5 2012-10-01
2012-10-01,,5,250,Uvic,300,Scintillation 5 Uvic,5,Scintillation,,250 5 2012-10-01
2012-10-01,,5,251,Uvic,301,Scintillation 5 Uvic,5,Scintillation,,251 5 2012-10-01
2012-10-01,,5,252,Uvic,302,Scintillation 5 Uvic,5,Scintillation,,252 5 2012-10-01
2012-10-01,,5,253,Uvic,303,Scintillation 5 Uvic,5,Scintillation,,253 5 2012-10-01
2012-10-01,,5,254,Uvic,304,Scintillation 5 Uvic,5,Scintillation,,254 5 2012-10-01
2012-10-01,,5,255,Uvic,305,Scintillation 5 Uvic,5,Scintillation,,255 5 2012-10-01
2012-10-01,,5,256,Uvic,306,Scintillation 5 Uvic,5,Scintillation,,256 5 2012-10-01
2012-10-01,,5,257,Uvic,307,Scintillation 5 Uvic,5,Scintillation,,257 5 2012-10-01
2012-10-01,,5,258,Uvic,308,Scintillation 5 Uvic,5,Scintillation,,258 5 2012-10-01
2012-10-01,,5,259,Uvic,309,Scintillation 5 Uvic,5,Scintillation,,259 5 2012-10-01
2012-10-01,,5,260,Uvic,310,Scintillation 5 Uvic,5,Scintillation,,260 5 2012-10-01
2012-10-01,,5,261,Uvic,311,Scintillation 5 Uvic,5,Scintillation,,261 5 2012-10-01
2012-10-01,,5,262,Uvic,312,Scintillation 5 Uvic,5,Scintillation,,262 5 2012-10-01
2012-10-01,,5,263,Uvic,313,Scintillation 5 Uvic,5,Scintillation,,263 5 2012-10-01
2012-10-01,,5,264,Uvic,314,Scintillation 5 Uvic,5,Scintillation,,264 5 2012-10-01
2012-10-01,,5,265,Uvic,315,Scintillation 5 Uvic,5,Scintillation,,265 5 2012-10-01
2012-10-01,,5,266,Uvic,316,Scintillation 5 Uvic,5,Scintillation,,266 5 2012-10-01
2012-10-01,,5,267,Uvic,317,Scintillation 5 Uvic,5,Scintillation,,267 5 2012-10-01
2012-10-01,,5,268,Uvic,318,Scintillation 5 Uvic,5,Scintillation,,268 5 2012-10-01
2012-10-01,,5,269,Uvic,319,Scintillation 5 Uvic,5,Scintillation,,269 5 2012-10-01
2012-10-01,,5,270,Uvic,320,Scintillation 5 Uvic,5,Scintillation,,270 5 2012-10-01
2012-10-01,,5,271,Uvic,321,Scintillation 5 Uvic,5,Scintillation,,271 5 2012-10-01
2012-10-01,,5,272,Uvic,322,Scintillation 5 Uvic,5,Scintillation,,272 5 2012-10-01
2012-10-01,,5,273,Uvic,323,Scintillation 5 Uvic,5,Scintillation,,273 5 2012-10-01
2012-10-01,,5,274,Uvic,324,Scintillation 5 Uvic,5,Scintillation,,274 5 2012-10-01
2012-10-01,,5,275,Uvic,325,Scintillation 5 Uvic,5,Scintillation,,275 5 2012-10-01
2012-10-01,,5,276,Uvic,326,Scintillation 5 Uvic,5,Scintillation,,276 5 2012-10-01
2012-10-01,,5,277,Uvic,327,Scintillation 5 Uvic,5,Scintillation,,277 5 2012-10-01
2012-10-01,,5,278,Uvic,328,Scintillation 5 Uvic,5,Scintillation,,278 5 2012-10-01
2012-10-01,,5,279,Uvic,329,Scintillation 5 Uvic,5,Scintillation,,279 5 2012-10-01
2012-10-01,,5,280,Uvic,330,Scintillation 5 Uvic,5,Scintillation,,280 5 2012-10-01
2012-10-01,,5,375,Uvic,331,Scintillation 5 Uvic,5,Scintillation,,375 5 2012-10-01
2012-10-01,,5,376,Uvic,332,Scintillation 5 Uvic,5,Scintillation,,376 5 2012-10-01
2012-10-01,,5,377,Uvic,333,Scintillation 5 Uvic,5,Scintillation,,377 5 2012-10-01
2012-10-01,,5,378,Uvic,334,Scintillation 5 Uvic,5,Scintillation,,378 5 2012-10-01
2012-10-01,,5,379,Uvic,335,Scintillation 5 Uvic,5,Scintillation,,379 5 2012-10-01
2012-10-01,,5,281,Uvic,336,Scintillation 5 Uvic,5,Scintillation,,281 5 2012-10-01
2012-10-01,,5,282,Uvic,337,Scintillation 5 Uvic,5,Scintillation,,282 5 2012-10-01
2012-10-01,,5,283,Uvic,338,Scintillation 5 Uvic,5,Scintillation,,283 5 2012-10-01
2012-10-01,,5,284,Uvic,339,Scintillation 5 Uvic,5,Scintillation,,284 5 2012-10-01
2012-10-01,,5,285,Uvic,340,Scintillation 5 Uvic,5,Scintillation,,285 5 2012-10-01
2012-10-01,,5,286,Uvic,341,Scintillation 5 Uvic,5,Scintillation,,286 5 2012-10-01
2012-10-01,,5,287,Uvic,342,Scintillation 5 Uvic,5,Scintillation,,287 5 2012-10-01
2012-10-01,,5,288,Uvic,343,Scintillation 5 Uvic,5,Scintillation,,288 5 2012-10-01
2012-10-01,,5,289,Uvic,344,Scintillation 5 Uvic,5,Scintillation,,289 5 2012-10-01
2012-10-01,,5,290,Uvic,345,Scintillation 5 Uvic,5,Scintillation,,290 5 2012-10-01
2012-10-01,,5,291,Uvic,346,Scintillation 5 Uvic,5,Scintillation,,291 5 2012-10-01
2012-10-01,,5,292,Uvic,347,Scintillation 5 Uvic,5,Scintillation,,292 5 2012-10-01
2012-10-01,,5,293,Uvic,348,Scintillation 5 Uvic,5,Scintillation,,293 5 2012-10-01
2012-10-01,,5,294,Uvic,349,Scintillation 5 Uvic,5,Scintillation,,294 5 2012-10-01
2012-10-01,,5,295,Uvic,350,Scintillation 5 Uvic,5,Scintillation,,295 5 2012-10-01
2012-10-01,,5,296,Uvic,351,Scintillation 5 Uvic,5,Scintillation,,296 5 2012-10-01
2012-10-01,,5,297,Uvic,352,Scintillation 5 Uvic,5,Scintillation,,297 5 2012-10-01
2012-10-01,,5,298,Uvic,353,Scintillation 5 Uvic,5,Scintillation,,298 5 2012-10-01
2012-10-01,,5,299,Uvic,354,Scintillation 5 Uvic,5,Scintillation,,299 5 2012-10-01
2012-10-01,,5,300,Uvic,355,Scintillation 5 Uvic,5,Scintillation,,300 5 2012-10-01
2012-10-01,,5,301,Uvic,356,Scintillation 5 Uvic,5,Scintillation,,301 5 2012-10-01
2012-10-01,,5,302,Uvic,357,Scintillation 5 Uvic,5,Scintillation,,302 5 2012-10-01
2012-10-01,,5,340,Uvic,358,Scintillation 5 Uvic,5,Scintillation,,340 5 2012-10-01
2012-10-01,,5,242,Uvic,359,Scintillation 5 Uvic,5,Scintillation,,242 5 2012-10-01
2012-10-01,,5,349,Uvic,360,Scintillation 5 Uvic,5,Scintillation,,349 5 2012-10-01
2012-10-01,,5,350,Uvic,361,Scintillation 5 Uvic,5,Scintillation,,350 5 2012-10-01
2012-10-01,,5,351,Uvic,362,Scintillation 5 Uvic,5,Scintillation,,351 5 2012-10-01
2012-10-01,,5,352,Uvic,363,Scintillation 5 Uvic,5,Scintillation,,352 5 2012-10-01
2012-10-01,,5,353,Uvic,364,Scintillation 5 Uvic,5,Scintillation,,353 5 2012-10-01
2012-10-01,,5,354,Uvic,365,Scintillation 5 Uvic,5,Scintillation,,354 5 2012-10-01
2012-10-01,,5,355,Uvic,366,Scintillation 5 Uvic,5,Scintillation,,355 5 2012-10-01
2012-10-01,,5,356,Uvic,367,Scintillation 5 Uvic,5,Scintillation,,356 5 2012-10-01
2012-10-01,,5,357,Uvic,368,Scintillation 5 Uvic,5,Scintillation,,357 5 2012-10-01
2012-10-01,,5,358,Uvic,369,Scintillation 5 Uvic,5,Scintillation,,358 5 2012-10-01
2012-10-01,,5,359,Uvic,370,Scintillation 5 Uvic,5,Scintillation,,359 5 2012-10-01
2012-10-01,,5,363,Uvic,371,Scintillation 5 Uvic,5,Scintillation,,363 5 2012-10-01
2012-10-01,,5,364,Uvic,372,Scintillation 5 Uvic,5,Scintillation,,364 5 2012-10-01
2012-10-01,,5,365,Uvic,373,Scintillation 5 Uvic,5,Scintillation,,365 5 2012-10-01
2012-10-01,,5,366,Uvic,374,Scintillation 5 Uvic,5,Scintillation,,366 5 2012-10-01
2012-10-01,,5,367,Uvic,375,Scintillation 5 Uvic,5,Scintillation,,367 5 2012-10-01
2012-10-01,,5,342,Uvic,376,Scintillation 5 Uvic,5,Scintillation,,342 5 2012-10-01
2012-10-01,,5,343,Uvic,377,Scintillation 5 Uvic,5,Scintillation,,343 5 2012-10-01
2012-10-01,,5,937,Uvic,378,Scintillation 5 Uvic,5,Scintillation,,937 5 2012-10-01
2012-10-01,,5,244,Uvic,379,Scintillation 5 Uvic,5,Scintillation,,244 5 2012-10-01
2012-10-01,,5,346,Uvic,380,Scintillation 5 Uvic,5,Scintillation,,346 5 2012-10-01
2012-10-01,,5,347,Uvic,381,Scintillation 5 Uvic,5,Scintillation,,347 5 2012-10-01
2012-10-01,,5,348,Uvic,382,Scintillation 5 Uvic,5,Scintillation,,348 5 2012-10-01
2012-10-01,,3,545,Uvic,383,Scintillation 3 Uvic,3,Scintillation,,545 3 2012-10-01
2012-10-01,,3,546,Uvic,384,Scintillation 3 Uvic,3,Scintillation,,546 3 2012-10-01
2012-10-01,,3,547,Uvic,385,Scintillation 3 Uvic,3,Scintillation,,547 3 2012-10-01
2012-10-01,,3,548,Uvic,386,Scintillation 3 Uvic,3,Scintillation,,548 3 2012-10-01
2012-10-01,,3,549,Uvic,387,Scintillation 3 Uvic,3,Scintillation,,549 3 2012-10-01
2012-10-01,,3,550,Uvic,388,Scintillation 3 Uvic,3,Scintillation,,550 3 2012-10-01
2012-10-01,,3,551,Uvic,389,Scintillation 3 Uvic,3,Scintillation,,551 3 2012-10-01
2012-10-01,,3,552,Uvic,390,Scintillation 3 Uvic,3,Scintillation,,552 3 2012-10-01
2012-10-01,,3,553,Uvic,391,Scintillation 3 Uvic,3,Scintillation,,553 3 2012-10-01
2012-10-01,,3,554,Uvic,392,Scintillation 3 Uvic,3,Scintillation,,554 3 2012-10-01
2012-10-01,,3,555,Uvic,393,Scintillation 3 Uvic,3,Scintillation,,555 3 2012-10-01
2012-10-01,,3,556,Uvic,394,Scintillation 3 Uvic,3,Scintillation,,556 3 2012-10-01
2012-10-01,,3,557,Uvic,395,Scintillation 3 Uvic,3,Scintillation,,557 3 2012-10-01
2012-10-01,,3,558,Uvic,396,Scintillation 3 Uvic,3,Scintillation,,558 3 2012-10-01
2012-10-01,,3,559,Uvic,397,Scintillation 3 Uvic,3,Scintillation,,559 3 2012-10-01
2012-10-01,,3,560,Uvic,398,Scintillation 3 Uvic,3,Scintillation,,560 3 2012-10-01
2012-10-01,,3,561,Uvic,399,Scintillation 3 Uvic,3,Scintillation,,561 3 2012-10-01
2012-10-01,,3,562,Uvic,400,Scintillation 3 Uvic,3,Scintillation,,562 3 2012-10-01
2012-10-01,,3,563,Uvic,401,Scintillation 3 Uvic,3,Scintillation,,563 3 2012-10-01
2012-10-01,,3,564,Uvic,402,Scintillation 3 Uvic,3,Scintillation,,564 3 2012-10-01
2012-10-01,,3,565,Uvic,403,Scintillation 3 Uvic,3,Scintillation,,565 3 2012-10-01
2012-10-01,,3,566,Uvic,404,Scintillation 3 Uvic,3,Scintillation,,566 3 2012-10-01
2012-10-01,,3,567,Uvic,405,Scintillation 3 Uvic,3,Scintillation,,567 3 2012-10-01
2012-10-01,,4,431,Uvic,406,Scintillation 4 Uvic,4,Scintillation,,431 4 2012-10-01
2012-10-01,,4,432,Uvic,407,Scintillation 4 Uvic,4,Scintillation,,432 4 2012-10-01
2012-10-01,,4,433,Uvic,408,Scintillation 4 Uvic,4,Scintillation,,433 4 2012-10-01
2012-10-01,,4,434,Uvic,409,Scintillation 4 Uvic,4,Scintillation,,434 4 2012-10-01
2012-10-01,,4,435,Uvic,410,Scintillation 4 Uvic,4,Scintillation,,435 4 2012-10-01
2012-10-01,,4,505,Uvic,411,Scintillation 4 Uvic,4,Scintillation,,505 4 2012-10-01
2012-10-01,,6,538,Uvic,412,Scintillation 6 Uvic,6,Scintillation,,538 6 2012-10-01
2012-10-01,,6,503,Uvic,413,Scintillation 6 Uvic,6,Scintillation,,503 6 2012-10-01
2012-10-01,,6,362,Uvic,414,Scintillation 6 Uvic,6,Scintillation,,362 6 2012-10-01
2012-10-01,,6,470,Uvic,415,Scintillation 6 Uvic,6,Scintillation,,470 6 2012-10-01
2012-10-01,,6,535,Uvic,416,Scintillation 6 Uvic,6,Scintillation,,535 6 2012-10-01
2012-10-01,,6,368,Uvic,417,Scintillation 6 Uvic,6,Scintillation,,368 6 2012-10-01
2012-10-01,,6,460,Uvic,418,Scintillation 6 Uvic,6,Scintillation,,460 6 2012-10-01
2012-10-01,,6,369,Uvic,419,Scintillation 6 Uvic,6,Scintillation,,369 6 2012-10-01
2012-10-01,,6,225,Uvic,420,Scintillation 6 Uvic,6,Scintillation,,225 6 2012-10-01
2012-10-01,,6,226,Uvic,421,Scintillation 6 Uvic,6,Scintillation,,226 6 2012-10-01
2012-10-01,,6,227,Uvic,422,Scintillation 6 Uvic,6,Scintillation,,227 6 2012-10-01
2012-10-01,,6,228,Uvic,423,Scintillation 6 Uvic,6,Scintillation,,228 6 2012-10-01
2012-10-01,,6,229,Uvic,424,Scintillation 6 Uvic,6,Scintillation,,229 6 2012-10-01
2012-10-01,,6,370,Uvic,425,Scintillation 6 Uvic,6,Scintillation,,370 6 2012-10-01
2012-10-01,,6,339,Uvic,426,Scintillation 6 Uvic,6,Scintillation,,339 6 2012-10-01
2012-10-01,,6,246,Uvic,427,Scintillation 6 Uvic,6,Scintillation,,246 6 2012-10-01
2012-10-01,,6,361,Uvic,428,Scintillation 6 Uvic,6,Scintillation,,361 6 2012-10-01
2012-10-01,,6,506,Uvic,429,Scintillation 6 Uvic,6,Scintillation,,506 6 2012-10-01
2012-10-01,,6,310,Uvic,430,Scintillation 6 Uvic,6,Scintillation,,310 6 2012-10-01
2012-10-01,,6,245,Uvic,431,Scintillation 6 Uvic,6,Scintillation,,245 6 2012-10-01
2012-10-01,,10,240,Uvic,432,Scintillation 18 Uvic,18,Scintillation,,240 10 2012-10-01
2012-10-01,,10,241,Uvic,433,Scintillation 18 Uvic,18,Scintillation,,241 10 2012-10-01
2012-10-01,,1,158,Uvic,434,Scintillation 1 Uvic,1,Scintillation,,158 1 2012-10-01
2012-10-01,,1,159,Uvic,435,Scintillation 1 Uvic,1,Scintillation,,159 1 2012-10-01
2012-10-01,,1,160,Uvic,436,Scintillation 1 Uvic,1,Scintillation,,160 1 2012-10-01
2012-10-01,,1,161,Uvic,437,Scintillation 1 Uvic,1,Scintillation,,161 1 2012-10-01
2012-10-01,,2,303,Uvic,438,Scintillation 2 Uvic,2,Scintillation,,303 2 2012-10-01
2012-10-01,,2,304,Uvic,439,Scintillation 2 Uvic,2,Scintillation,,304 2 2012-10-01
2012-10-01,,2,305,Uvic,440,Scintillation 2 Uvic,2,Scintillation,,305 2 2012-10-01
2012-10-01,,2,162,Uvic,441,Scintillation 2 Uvic,2,Scintillation,,162 2 2012-10-01
2012-10-01,,2,163,Uvic,442,Scintillation 2 Uvic,2,Scintillation,,163 2 2012-10-01
2012-10-01,,2,79,Uvic,443,Scintillation 2 Uvic,2,Scintillation,,79 2 2012-10-01
2012-10-01,,2,80,Uvic,444,Scintillation 2 Uvic,2,Scintillation,,80 2 2012-10-01
2012-10-01,,2,81,Uvic,445,Scintillation 2 Uvic,2,Scintillation,,81 2 2012-10-01
2012-10-01,,2,82,Uvic,446,Scintillation 2 Uvic,2,Scintillation,,82 2 2012-10-01
2012-10-01,,2,83,Uvic,447,Scintillation 2 Uvic,2,Scintillation,,83 2 2012-10-01
2012-10-01,,2,84,Uvic,448,Scintillation 2 Uvic,2,Scintillation,,84 2 2012-10-01
2012-10-01,,2,85,Uvic,449,Scintillation 2 Uvic,2,Scintillation,,85 2 2012-10-01
2012-10-01,,2,86,Uvic,450,Scintillation 2 Uvic,2,Scintillation,,86 2 2012-10-01
2012-10-01,,2,87,Uvic,451,Scintillation 2 Uvic,2,Scintillation,,87 2 2012-10-01
2012-10-01,,2,88,Uvic,452,Scintillation 2 Uvic,2,Scintillation,,88 2 2012-10-01
2012-10-01,,2,89,Uvic,453,Scintillation 2 Uvic,2,Scintillation,,89 2 2012-10-01
2012-10-01,,2,90,Uvic,454,Scintillation 2 Uvic,2,Scintillation,,90 2 2012-10-01
2012-10-01,,2,91,Uvic,455,Scintillation 2 Uvic,2,Scintillation,,91 2 2012-10-01
2012-10-01,,2,92,Uvic,456,Scintillation 2 Uvic,2,Scintillation,,92 2 2012-10-01
2012-10-01,,2,93,Uvic,457,Scintillation 2 Uvic,2,Scintillation,,93 2 2012-10-01
2012-10-01,,2,94,Uvic,458,Scintillation 2 Uvic,2,Scintillation,,94 2 2012-10-01
2012-10-01,,2,95,Uvic,459,Scintillation 2 Uvic,2,Scintillation,,95 2 2012-10-01
2012-10-01,,2,96,Uvic,460,Scintillation 2 Uvic,2,Scintillation,,96 2 2012-10-01
2012-10-01,,2,1,Uvic,461,Scintillation 2 Uvic,2,Scintillation,,1 2 2012-10-01
2012-10-01,,2,2,Uvic,462,Scintillation 2 Uvic,2,Scintillation,,2 2 2012-10-01
2012-10-01,,2,3,Uvic,463,Scintillation 2 Uvic,2,Scintillation,,3 2 2012-10-01
2012-10-01,,2,4,Uvic,464,Scintillation 2 Uvic,2,Scintillation,,4 2 2012-10-01
2012-10-01,,2,5,Uvic,465,Scintillation 2 Uvic,2,Scintillation,,5 2 2012-10-01
2012-10-01,,2,6,Uvic,466,Scintillation 2 Uvic,2,Scintillation,,6 2 2012-10-01
2012-10-01,,2,7,Uvic,467,Scintillation 2 Uvic,2,Scintillation,,7 2 2012-10-01
2012-10-01,,2,8,Uvic,468,Scintillation 2 Uvic,2,Scintillation,,8 2 2012-10-01
2012-10-01,,2,9,Uvic,469,Scintillation 2 Uvic,2,Scintillation,,9 2 2012-10-01
2012-10-01,,2,10,Uvic,470,Scintillation 2 Uvic,2,Scintillation,,10 2 2012-10-01
2012-10-01,,2,11,Uvic,471,Scintillation 2 Uvic,2,Scintillation,,11 2 2012-10-01
2012-10-01,,2,12,Uvic,472,Scintillation 2 Uvic,2,Scintillation,,12 2 2012-10-01
2012-10-01,,2,13,Uvic,473,Scintillation 2 Uvic,2,Scintillation,,13 2 2012-10-01
2012-10-01,,2,14,Uvic,474,Scintillation 2 Uvic,2,Scintillation,,14 2 2012-10-01
2012-10-01,,2,15,Uvic,475,Scintillation 2 Uvic,2,Scintillation,,15 2 2012-10-01
2012-10-01,,2,16,Uvic,476,Scintillation 2 Uvic,2,Scintillation,,16 2 2012-10-01
2012-10-01,,2,17,Uvic,477,Scintillation 2 Uvic,2,Scintillation,,17 2 2012-10-01
2012-10-01,,2,18,Uvic,478,Scintillation 2 Uvic,2,Scintillation,,18 2 2012-10-01
2012-10-01,,2,19,Uvic,479,Scintillation 2 Uvic,2,Scintillation,,19 2 2012-10-01
2012-10-01,,2,20,Uvic,480,Scintillation 2 Uvic,2,Scintillation,,20 2 2012-10-01
2012-10-01,,2,21,Uvic,481,Scintillation 2 Uvic,2,Scintillation,,21 2 2012-10-01
2012-10-01,,2,22,Uvic,482,Scintillation 2 Uvic,2,Scintillation,,22 2 2012-10-01
2012-10-01,,2,23,Uvic,483,Scintillation 2 Uvic,2,Scintillation,,23 2 2012-10-01
2012-10-01,,2,24,Uvic,484,Scintillation 2 Uvic,2,Scintillation,,24 2 2012-10-01
2012-10-01,,2,25,Uvic,485,Scintillation 2 Uvic,2,Scintillation,,25 2 2012-10-01
2012-10-01,,2,26,Uvic,486,Scintillation 2 Uvic,2,Scintillation,,26 2 2012-10-01
2012-10-01,,2,27,Uvic,487,Scintillation 2 Uvic,2,Scintillation,,27 2 2012-10-01
2012-10-01,,2,28,Uvic,488,Scintillation 2 Uvic,2,Scintillation,,28 2 2012-10-01
2012-10-01,,2,29,Uvic,489,Scintillation 2 Uvic,2,Scintillation,,29 2 2012-10-01
2012-10-01,,2,30,Uvic,490,Scintillation 2 Uvic,2,Scintillation,,30 2 2012-10-01
2012-10-01,,2,31,Uvic,491,Scintillation 2 Uvic,2,Scintillation,,31 2 2012-10-01
2012-10-01,,2,32,Uvic,492,Scintillation 2 Uvic,2,Scintillation,,32 2 2012-10-01
2012-10-01,,2,33,Uvic,493,Scintillation 2 Uvic,2,Scintillation,,33 2 2012-10-01
2012-10-01,,2,34,Uvic,494,Scintillation 2 Uvic,2,Scintillation,,34 2 2012-10-01
2012-10-01,,2,35,Uvic,495,Scintillation 2 Uvic,2,Scintillation,,35 2 2012-10-01
2012-10-01,,2,36,Uvic,496,Scintillation 2 Uvic,2,Scintillation,,36 2 2012-10-01
2012-10-01,,2,37,Uvic,497,Scintillation 2 Uvic,2,Scintillation,,37 2 2012-10-01
2012-10-01,,2,38,Uvic,498,Scintillation 2 Uvic,2,Scintillation,,38 2 2012-10-01
2012-10-01,,2,39,Uvic,499,Scintillation 2 Uvic,2,Scintillation,,39 2 2012-10-01
2012-10-01,,2,40,Uvic,500,Scintillation 2 Uvic,2,Scintillation,,40 2 2012-10-01
2012-10-01,,2,41,Uvic,501,Scintillation 2 Uvic,2,Scintillation,,41 2 2012-10-01
2012-10-01,,2,42,Uvic,502,Scintillation 2 Uvic,2,Scintillation,,42 2 2012-10-01
2012-10-01,,2,43,Uvic,503,Scintillation 2 Uvic,2,Scintillation,,43 2 2012-10-01
2012-10-01,,2,421,Uvic,504,Scintillation 2 Uvic,2,Scintillation,,421 2 2012-10-01
2012-10-01,,2,422,Uvic,505,Scintillation 2 Uvic,2,Scintillation,,422 2 2012-10-01
2012-10-01,,2,423,Uvic,506,Scintillation 2 Uvic,2,Scintillation,,423 2 2012-10-01
2012-10-01,,2,424,Uvic,507,Scintillation 2 Uvic,2,Scintillation,,424 2 2012-10-01
2012-10-01,,2,425,Uvic,508,Scintillation 2 Uvic,2,Scintillation,,425 2 2012-10-01
2012-10-01,,4,486,Uvic,509,Scintillation 4 Uvic,4,Scintillation,,486 4 2012-10-01
2012-10-01,,4,487,Uvic,510,Scintillation 4 Uvic,4,Scintillation,,487 4 2012-10-01
2012-10-01,,4,488,Uvic,511,Scintillation 4 Uvic,4,Scintillation,,488 4 2012-10-01
2012-10-01,,4,489,Uvic,512,Scintillation 4 Uvic,4,Scintillation,,489 4 2012-10-01
2012-10-01,,4,507,Uvic,513,Scintillation 4 Uvic,4,Scintillation,,507 4 2012-10-01
2012-10-01,,4,509,Uvic,514,Scintillation 4 Uvic,4,Scintillation,,509 4 2012-10-01
2012-10-01,,4,709,Uvic,515,Scintillation 4 Uvic,4,Scintillation,,709 4 2012-10-01
2012-10-01,,4,480,Uvic,516,Scintillation 4 Uvic,4,Scintillation,,480 4 2012-10-01
2012-10-01,,4,504,Uvic,517,Scintillation 4 Uvic,4,Scintillation,,504 4 2012-10-01
2012-10-01,,7,712,Uvic,518,Scintillation 7 Uvic,7,Scintillation,,712 7 2012-10-01
2012-10-01,,10,573,Uvic,519,Scintillation 18 Uvic,18,Scintillation,,573 10 2012-10-01
2012-10-01,,10,574,Uvic,520,Scintillation 18 Uvic,18,Scintillation,,574 10 2012-10-01
